,query
115,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.032059550285341 AND ?lng < 15.036082863807676 AND ?lat > 37.507725813598476 AND ?lat < 37.50976839617102) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%2"
116,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.031748414039612 AND ?lng < 15.03577172756195 AND ?lat > 37.50735133406408 AND ?lat < 37.50939392688358) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
117,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.031694769859314 AND ?lng < 15.035718083381653 AND ?lat > 37.50679812222354 AND ?lat < 37.50884073018052) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !("
118,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.031201243400574 AND ?lng < 15.035224556922913 AND ?lat > 37.50602787429481 AND ?lat < 37.50807050332772) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !("
119,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.029833316802977 AND ?lng < 15.033856630325316 AND ?lat > 37.505321452080715 AND ?lat < 37.50736410044277) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !%2"
120,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.031115412712097 AND ?lng < 15.035138726234436 AND ?lat > 37.505619341781276 AND ?lat < 37.507661981992484) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !%"
121,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.032665729522705 AND ?lng < 15.036689043045044 AND ?lat > 37.50556401949817 AND ?lat < 37.50760666122313) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !("
122,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03376007080078 AND ?lng < 15.037783384323118 AND ?lat > 37.50649172620933 AND ?lat < 37.5085343425501) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(?lng > 15.002689361572264 AND ?lng < 15.067062377929686 AND ?lat > 37.49985283710711 AND ?lat < 37.53253089757109) AND  !(%3"
123,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.034575462341309 AND ?lng < 15.038598775863647 AND ?lat > 37.507427932303486 AND ?lat < 37.509470523027026) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !%"
124,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.033475756645203 AND ?lng < 15.037499070167542 AND ?lat > 37.50795560692814 AND ?lat < 37.50999818321275) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
125,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.033427476882933 AND ?lng < 15.037450790405273 AND ?lat > 37.50743644321413 AND ?lat < 37.50947903370476) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
126,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.033427476882933 AND ?lng < 15.037450790405273 AND ?lat > 37.50743644321413 AND ?lat < 37.50947903370476) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
127,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.03356158733368 AND ?lng < 15.037584900856018 AND ?lat > 37.50747048684698 AND ?lat < 37.50951307640607) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !(%"
128,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 15.035111904144287 AND ?lng < 15.039135217666626 AND ?lat > 37.50831731721768 AND ?lat < 37.51035988360461) AND  !(?lng > 14.973936080932619 AND ?lng < 15.03830909729004 AND ?lat > 37.50209991181568 AND ?lat < 37.53477698849112) AND  !(?lng > 14.99736785888672 AND ?lng < 15.061740875244142 AND ?lat > 37.50924924506483 AND ?lat < 37.541923191366955) AND  !(?lng > 14.997625350952148 AND ?lng < 15.06199836730957 AND ?lat > 37.505708708459636 AND ?lat < 37.53838420506797) AND  !(?lng > 14.982690811157227 AND ?lng < 15.047063827514648 AND ?lat > 37.50598106339105 AND ?lat < 37.53865644074688) AND  !(?lng > 15.006809234619139 AND ?lng < 15.07118225097656 AND ?lat > 37.49420080481394 AND ?lat < 37.52688133956392) AND  !(?lng > 14.995994567871094 AND ?lng < 15.060367584228516 AND ?lat > 37.505163995615966 AND ?lat < 37.5378397307284) AND  !("
