,query
142,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.26699447631836 AND ?lng < 11.528606414794921 AND ?lat > 42.38302080829929 AND ?lat < 42.443854613279115) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
143,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.26699447631836 AND ?lng < 11.528606414794921 AND ?lat > 42.38302080829929 AND ?lat < 42.443854613279115) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
144,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
145,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.403036117553711 AND ?lng < 11.43573760986328 AND ?lat > 42.45188216672986 AND ?lat < 42.45948126930745) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  LANG("
146,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.409988403320312 AND ?lng < 11.426339149475097 AND ?lat > 42.45409866690026 AND ?lat < 42.457898198978874) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !%2"
147,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.412338018417358 AND ?lng < 11.428688764572143 AND ?lat > 42.453884936372596 AND ?lat < 42.457684481418305) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !%"
148,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.413164138793945 AND ?lng < 11.42951488494873 AND ?lat > 42.45253920888885 AND ?lat < 42.45633883557905) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !(%"
149,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.411651372909544 AND ?lng < 11.428002119064331 AND ?lat > 42.45547602391533 AND ?lat < 42.459275472427976) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !%2"
150,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.415106058120727 AND ?lng < 11.431456804275512 AND ?lat > 42.453497053181614 AND ?lat < 42.4572966217602) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !("
151,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.41655445098877 AND ?lng < 11.432905197143554 AND ?lat > 42.45386118849115 AND ?lat < 42.45766073497765) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !(%"
152,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.408379077911377 AND ?lng < 11.441080570220945 AND ?lat > 42.451961328800955 AND ?lat < 42.459560421773276) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !%"
153,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.392049789428711 AND ?lng < 11.457452774047851 AND ?lat > 42.448161436528395 AND ?lat < 42.463359622467585) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !%"
154,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.35934829711914 AND ?lng < 11.490154266357421 AND ?lat > 42.44056096042404 AND ?lat < 42.470957332258884) AND  !(?lng > 11.26699447631836 AND ?lng < 11.528606414794921 AND ?lat > 42.38302080829929 AND ?lat < 42.443854613279115) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !("
155,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.2939453125 AND ?lng < 11.55555725097656 AND ?lat > 42.42535724205524 AND ?lat < 42.48614998537644) AND  !(?lng > 11.32441520690918 AND ?lng < 11.45522117614746 AND ?lat > 42.396967100275944 AND ?lat < 42.427384617596566) AND  !(?lng > 11.26699447631836 AND ?lng < 11.528606414794921 AND ?lat > 42.38302080829929 AND ?lat < 42.443854613279115) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng%"
156,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.300296783447263 AND ?lng < 11.561908721923828 AND ?lat > 42.451074707889624 AND ?lat < 42.51184249192999) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !%2"
157,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 11.314544677734375 AND ?lng < 11.576156616210937 AND ?lat > 42.45512772960067 AND ?lat < 42.51589157899249) AND  !(?lng > 11.287250518798828 AND ?lng < 11.54886245727539 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.354799270629881 AND ?lng < 11.485605239868164 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.287422180175781 AND ?lng < 11.549034118652343 AND ?lat > 42.4088823852803 AND ?lat < 42.46969111133112) AND  !(?lng > 11.35462760925293 AND ?lng < 11.48543357849121 AND ?lat > 42.43156587257916 AND ?lat < 42.461966608980134) AND  !(?lng > 11.388101577758789 AND ?lng < 11.45350456237793 AND ?lat > 42.442904538878366 AND ?lat < 42.458104000384836) AND  !(?lng > 11.389131546020507 AND ?lng < 11.454534530639648 AND ?lat > 42.44746476460659 AND ?lat < 42.46266311959807) AND  !("
