,query
100,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.009819030761718 AND ?lng < 9.023766517639158 AND ?lat > 39.269174990440135 AND ?lat < 39.277148353883824) AND  !(?lng > 9.019410610198972 AND ?lng < 9.033358097076416 AND ?lat > 39.26513812927099 AND ?lat < 39.273111952037354) AND  !(?lng > 9.01803731918335 AND ?lng < 9.031984806060791 AND ?lat > 39.26648377549682 AND ?lat < 39.27445744515709) AND  !(?lng > 9.017071723937988 AND ?lng < 9.03101921081543 AND ?lat > 39.26709844480622 AND ?lat < 39.275072044528635) AND  !(?lng > 9.011857509613037 AND ?lng < 9.025804996490478 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
101,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.012200832366943 AND ?lng < 9.026148319244384 AND ?lat > 39.27070328871867 AND ?lat < 39.278676478258994) AND  !(?lng > 9.024968147277832 AND ?lng < 9.038915634155273 AND ?lat > 39.26274580552195 AND ?lat < 39.27071990047337) AND  !(?lng > 9.019410610198972 AND ?lng < 9.033358097076416 AND ?lat > 39.26513812927099 AND ?lat < 39.273111952037354) AND  !(?lng > 9.01803731918335 AND ?lng < 9.031984806060791 AND ?lat > 39.26648377549682 AND ?lat < 39.27445744515709) AND  !(?lng > 9.017071723937988 AND ?lng < 9.03101921081543 AND ?lat > 39.26709844480622 AND ?lat < 39.275072044528635) AND  !(?lng > 9.011857509613037 AND ?lng < 9.025804996490478 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  !(?lng > 9.009819030761718 AND ?lng < 9.023766517639158 AND ?lat > 39.269174990440135 AND ?lat < 39.277148353883824) AND  LANG(?label"
102,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.005978107452392 AND ?lng < 9.019925594329834 AND ?lat > 39.27169998703029 AND ?lat < 39.27967306315437) AND  !(?lng > 9.019410610198972 AND ?lng < 9.033358097076416 AND ?lat > 39.26513812927099 AND ?lat < 39.273111952037354) AND  !(?lng > 9.01803731918335 AND ?lng < 9.031984806060791 AND ?lat > 39.26648377549682 AND ?lat < 39.27445744515709) AND  !(?lng > 9.017071723937988 AND ?lng < 9.03101921081543 AND ?lat > 39.26709844480622 AND ?lat < 39.275072044528635) AND  !(?lng > 9.011857509613037 AND ?lng < 9.025804996490478 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  !(?lng > 9.009819030761718 AND ?lng < 9.023766517639158 AND ?lat > 39.269174990440135 AND ?lat < 39.277148353883824) AND  !(?lng > 9.012200832366943 AND ?lng < 9.026148319244384 AND ?lat > 39.27070328871867 AND ?lat < 39.278676478258994) AND  LANG(?label"
103,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 9.001171588897705 AND ?lng < 9.015119075775146 AND ?lat > 39.26988930791455 AND ?lat < 39.27786259007757) AND  !(?lng > 9.011857509613037 AND ?lng < 9.025804996490478 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  !(?lng > 9.009819030761718 AND ?lng < 9.023766517639158 AND ?lat > 39.269174990440135 AND ?lat < 39.277148353883824) AND  !(?lng > 9.012200832366943 AND ?lng < 9.026148319244384 AND ?lat > 39.27070328871867 AND ?lat < 39.278676478258994) AND  !(?lng > 9.005978107452392 AND ?lng < 9.019925594329834 AND ?lat > 39.27169998703029 AND ?lat < 39.27967306315437) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
104,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.997223377227783 AND ?lng < 9.011170864105224 AND ?lat > 39.26897564472917 AND ?lat < 39.276949030855754) AND  !(?lng > 9.009819030761718 AND ?lng < 9.023766517639158 AND ?lat > 39.269174990440135 AND ?lat < 39.277148353883824) AND  !(?lng > 9.005978107452392 AND ?lng < 9.019925594329834 AND ?lat > 39.27169998703029 AND ?lat < 39.27967306315437) AND  !(?lng > 9.001171588897705 AND ?lng < 9.015119075775146 AND ?lat > 39.26988930791455 AND ?lat < 39.27786259007757) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
105,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.990399837493896 AND ?lng < 9.004347324371338 AND ?lat > 39.26902548121007 AND ?lat < 39.27699886166594) AND  !(?lng > 9.001171588897705 AND ?lng < 9.015119075775146 AND ?lat > 39.26988930791455 AND ?lat < 39.27786259007757) AND  !(?lng > 8.997223377227783 AND ?lng < 9.011170864105224 AND ?lat > 39.26897564472917 AND ?lat < 39.276949030855754) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
106,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.994541168212888 AND ?lng < 9.008488655090332 AND ?lat > 39.268178256214696 AND ?lat < 39.27615173307261) AND  !(?lng > 9.005978107452392 AND ?lng < 9.019925594329834 AND ?lat > 39.27169998703029 AND ?lat < 39.27967306315437) AND  !(?lng > 9.001171588897705 AND ?lng < 9.015119075775146 AND ?lat > 39.26988930791455 AND ?lat < 39.27786259007757) AND  !(?lng > 8.997223377227783 AND ?lng < 9.011170864105224 AND ?lat > 39.26897564472917 AND ?lat < 39.276949030855754) AND  !(?lng > 8.990399837493896 AND ?lng < 9.004347324371338 AND ?lat > 39.26902548121007 AND ?lat < 39.27699886166594) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
107,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.994433879852295 AND ?lng < 9.008381366729736 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  !(?lng > 9.005978107452392 AND ?lng < 9.019925594329834 AND ?lat > 39.27169998703029 AND ?lat < 39.27967306315437) AND  !(?lng > 9.001171588897705 AND ?lng < 9.015119075775146 AND ?lat > 39.26988930791455 AND ?lat < 39.27786259007757) AND  !(?lng > 8.997223377227783 AND ?lng < 9.011170864105224 AND ?lat > 39.26897564472917 AND ?lat < 39.276949030855754) AND  !(?lng > 8.990399837493896 AND ?lng < 9.004347324371338 AND ?lat > 39.26902548121007 AND ?lat < 39.27699886166594) AND  !(?lng > 8.994541168212888 AND ?lng < 9.008488655090332 AND ?lat > 39.268178256214696 AND ?lat < 39.27615173307261) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
108,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.992073535919187 AND ?lng < 9.00602102279663 AND ?lat > 39.27246411280178 AND ?lat < 39.28043710197286) AND  !(?lng > 9.005978107452392 AND ?lng < 9.019925594329834 AND ?lat > 39.27169998703029 AND ?lat < 39.27967306315437) AND  !(?lng > 9.001171588897705 AND ?lng < 9.015119075775146 AND ?lat > 39.26988930791455 AND ?lat < 39.27786259007757) AND  !(?lng > 8.997223377227783 AND ?lng < 9.011170864105224 AND ?lat > 39.26897564472917 AND ?lat < 39.276949030855754) AND  !(?lng > 8.990399837493896 AND ?lng < 9.004347324371338 AND ?lat > 39.26902548121007 AND ?lat < 39.27699886166594) AND  !(?lng > 8.994541168212888 AND ?lng < 9.008488655090332 AND ?lat > 39.268178256214696 AND ?lat < 39.27615173307261) AND  !(?lng > 8.994433879852295 AND ?lng < 9.008381366729736 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  LANG(?label%2"
109,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.987374305725097 AND ?lng < 9.001321792602537 AND ?lat > 39.2700554272139 AND ?lat < 39.278028690474365) AND  !(?lng > 9.001171588897705 AND ?lng < 9.015119075775146 AND ?lat > 39.26988930791455 AND ?lat < 39.27786259007757) AND  !(?lng > 8.997223377227783 AND ?lng < 9.011170864105224 AND ?lat > 39.26897564472917 AND ?lat < 39.276949030855754) AND  !(?lng > 8.990399837493896 AND ?lng < 9.004347324371338 AND ?lat > 39.26902548121007 AND ?lat < 39.27699886166594) AND  !(?lng > 8.994541168212888 AND ?lng < 9.008488655090332 AND ?lat > 39.268178256214696 AND ?lat < 39.27615173307261) AND  !(?lng > 8.994433879852295 AND ?lng < 9.008381366729736 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  !(?lng > 8.992073535919187 AND ?lng < 9.00602102279663 AND ?lat > 39.27246411280178 AND ?lat < 39.28043710197286) AND  LANG(?label%2"
110,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.987395763397216 AND ?lng < 9.001343250274658 AND ?lat > 39.266766191794886 AND ?lat < 39.274739829321604) AND  !(?lng > 9.001171588897705 AND ?lng < 9.015119075775146 AND ?lat > 39.26988930791455 AND ?lat < 39.27786259007757) AND  !(?lng > 8.997223377227783 AND ?lng < 9.011170864105224 AND ?lat > 39.26897564472917 AND ?lat < 39.276949030855754) AND  !(?lng > 8.990399837493896 AND ?lng < 9.004347324371338 AND ?lat > 39.26902548121007 AND ?lat < 39.27699886166594) AND  !(?lng > 8.994541168212888 AND ?lng < 9.008488655090332 AND ?lat > 39.268178256214696 AND ?lat < 39.27615173307261) AND  !(?lng > 8.994433879852295 AND ?lng < 9.008381366729736 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  !(?lng > 8.992073535919187 AND ?lng < 9.00602102279663 AND ?lat > 39.27246411280178 AND ?lat < 39.28043710197286) AND  !(?lng "
111,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98557186126709 AND ?lng < 8.999519348144531 AND ?lat > 39.263144531817154 AND ?lat < 39.2711185814047) AND  !(?lng > 8.997223377227783 AND ?lng < 9.011170864105224 AND ?lat > 39.26897564472917 AND ?lat < 39.276949030855754) AND  !(?lng > 8.990399837493896 AND ?lng < 9.004347324371338 AND ?lat > 39.26902548121007 AND ?lat < 39.27699886166594) AND  !(?lng > 8.994541168212888 AND ?lng < 9.008488655090332 AND ?lat > 39.268178256214696 AND ?lat < 39.27615173307261) AND  !(?lng > 8.994433879852295 AND ?lng < 9.008381366729736 AND ?lat > 39.26841082880196 AND ?lat < 39.27638427919662) AND  !(?lng > 8.987374305725097 AND ?lng < 9.001321792602537 AND ?lat > 39.2700554272139 AND ?lat < 39.278028690474365) AND  !(?lng > 8.987395763397216 AND ?lng < 9.001343250274658 AND ?lat > 39.266766191794886 AND ?lat < 39.274739829321604) AND  LANG(?label"
112,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98357629776001 AND ?lng < 8.997523784637451 AND ?lat > 39.259140552305034 AND ?lat < 39.26711505741544) AND  !(?lng > 8.987395763397216 AND ?lng < 9.001343250274658 AND ?lat > 39.266766191794886 AND ?lat < 39.274739829321604) AND  !(?lng > 8.98557186126709 AND ?lng < 8.999519348144531 AND ?lat > 39.263144531817154 AND ?lat < 39.2711185814047) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
113,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.98406982421875 AND ?lng < 8.998017311096191 AND ?lat > 39.254870496447204 AND ?lat < 39.26284548730838) AND  !(?lng > 8.98357629776001 AND ?lng < 8.997523784637451 AND ?lat > 39.259140552305034 AND ?lat < 39.26711505741544) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
114,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.98406982421875 AND ?lng < 8.998017311096191 AND ?lat > 39.254870496447204 AND ?lat < 39.26284548730838) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
115,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.98406982421875 AND ?lng < 8.998017311096191 AND ?lat > 39.254870496447204 AND ?lat < 39.26284548730838) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
116,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
117,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  !(?lng > 8.984456062316894 AND ?lng < 8.998403549194334 AND ?lat > 39.25096574303589 AND ?lat < 39.25894117805321) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
118,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 8.988769054412841 AND ?lng < 9.002716541290283 AND ?lat > 39.24283983576426 AND ?lat < 39.25081619496492) AND  !(?lng > 8.987653255462646 AND ?lng < 9.001600742340088 AND ?lat > 39.24900497633986 AND ?lat < 39.256980634375644) AND  !(?lng > 8.9902925491333 AND ?lng < 9.00424003601074 AND ?lat > 39.24659548456211 AND ?lat < 39.25457141664173) AND  !(?lng > 8.992717266082763 AND ?lng < 9.006664752960203 AND ?lat > 39.24440194420399 AND ?lat < 39.25237812575391) AND  LANG(?label)='it' AND LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
