,query
114,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.222700357437134 AND ?lng < 13.226653933525084 AND ?lat > 46.23954259479779 AND ?lat < 46.241323496601005) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(%3"
115,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.221954703330994 AND ?lng < 13.225908279418944 AND ?lat > 46.23975779016943 AND ?lat < 46.241538684987816) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.191661834716797 AND ?lng < 13.254919052124023 AND ?lat > 46.2114375081839 AND ?lat < 46.23993959249809) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(%3"
116,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.221348524093626 AND ?lng < 13.22530210018158 AND ?lat > 46.240314326009724 AND ?lat < 46.242095202763984) AND  !(?lng > 13.20732593536377 AND ?lng < 13.238954544067383 AND ?lat > 46.22940148359583 AND ?lat < 46.24364971251119) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.19706916809082 AND ?lng < 13.228697776794434 AND ?lat > 46.22833271728795 AND ?lat < 46.242581223670726) AND  !(?lng > 13.20530891418457 AND ?lng < 13.236937522888184 AND ?lat > 46.22699673013862 AND ?lat < 46.24124558335628) AND  !(?lng > 13.20706844329834 AND ?lng < 13.238697052001951 AND ?lat > 46.22753112890028 AND ?lat < 46.2417798433839) AND  !(?lng > 13.209643363952637 AND ?lng < 13.24127197265625 AND ?lat > 46.23023273189237 AND ?lat < 46.24448074500008) AND  !(%3"
117,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.224953413009644 AND ?lng < 13.232860565185545 AND ?lat > 46.24861346066651 AND ?lat < 46.25217461758081) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.223676681518555 AND ?lng < 13.239490985870361 AND ?lat > 46.2415127140204 AND ?lat < 46.248635718615255) AND  !(?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.22200298309326 AND ?lng < 13.253631591796875 AND ?lat > 46.24157207621358 AND ?lat < 46.255817145115095) AND  !"
118,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.227211833000183 AND ?lng < 13.231165409088135 AND ?lat > 46.249485223575306 AND ?lat < 46.25126580263456) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.22200298309326 AND ?lng < 13.253631591796875 AND ?lat > 46.24157207621358 AND ?lat < 46.255817145115095) AND  !(?lng > 13.208913803100586 AND ?lng < 13.240542411804197 AND ?lat > 46.236793214140604 AND ?lat < 46.251039523918664) AND  "
119,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.22678804397583 AND ?lng < 13.230741620063782 AND ?lat > 46.250212300340536 AND ?lat < 46.25199285579631) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.22200298309326 AND ?lng < 13.253631591796875 AND ?lat > 46.24157207621358 AND ?lat < 46.255817145115095) AND  !(?lng > 13.208913803100586 AND ?lng < 13.240542411804197 AND ?lat > 46.236793214140604 AND ?lat < 46.251039523918664) AND  %"
120,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.224213123321533 AND ?lng < 13.232120275497435 AND ?lat > 46.24983021528288 AND ?lat < 46.25339129319785) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.22200298309326 AND ?lng < 13.253631591796875 AND ?lat > 46.24157207621358 AND ?lat < 46.255817145115095) AND  !(?lng > 13.208913803100586 AND ?lng < 13.240542411804197 AND ?lat > 46.236793214140604 AND ?lat < 46.251039523918664) AND  %"
121,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.21906328201294 AND ?lng < 13.234877586364746 AND ?lat > 46.24906603718259 AND ?lat < 46.256188061026336) AND  !(?lng > 13.17586898803711 AND ?lng < 13.239126205444336 AND ?lat > 46.225155983470586 AND ?lat < 46.25365094608467) AND  !(?lng > 13.221681118011475 AND ?lng < 13.237495422363281 AND ?lat > 46.2441542694522 AND ?lat < 46.25127693107192) AND  !(?lng > 13.215308189392088 AND ?lng < 13.246936798095703 AND ?lat > 46.242403140174126 AND ?lat < 46.256647993271955) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.22200298309326 AND ?lng < 13.253631591796875 AND ?lat > 46.24157207621358 AND ?lat < 46.255817145115095) AND  !(?lng > 13.218913078308105 AND ?lng < 13.250541687011719 AND ?lat > 46.235190272780464 AND ?lat < 46.249436998755144) AND  %"
122,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.200759887695312 AND ?lng < 13.264017105102537 AND ?lat > 46.25744915635829 AND ?lat < 46.28592734810863) AND  !(?lng > 13.21505069732666 AND ?lng < 13.246679306030273 AND ?lat > 46.246113093596165 AND ?lat < 46.26035698328798) AND  !(?lng > 13.193206787109375 AND ?lng < 13.256464004516602 AND ?lat > 46.2330529447983 AND ?lat < 46.26154380710643) AND  !(?lng > 13.221745491027832 AND ?lng < 13.237559795379639 AND ?lat > 46.250831791816594 AND ?lat < 46.25795358637047) AND  !(?lng > 13.22299003601074 AND ?lng < 13.238804340362549 AND ?lat > 46.253932853541336 AND ?lat < 46.26105424539429) AND  !(?lng > 13.191404342651367 AND ?lng < 13.254661560058594 AND ?lat > 46.234359099567506 AND ?lat < 46.2628492836343) AND  !(?lng > 13.200244903564453 AND ?lng < 13.26350212097168 AND ?lat > 46.246587949521995 AND ?lat < 46.275071782848904) AND  LAN"
123,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.201274871826172 AND ?lng < 13.264532089233398 AND ?lat > 46.26468876598012 AND ?lat < 46.293163196732124) AND  !(?lng > 13.200244903564453 AND ?lng < 13.26350212097168 AND ?lat > 46.246587949521995 AND ?lat < 46.275071782848904) AND  !(?lng > 13.200759887695312 AND ?lng < 13.264017105102537 AND ?lat > 46.25744915635829 AND ?lat < 46.28592734810863) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
124,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.202219009399414 AND ?lng < 13.26547622680664 AND ?lat > 46.27275802370038 AND ?lat < 46.30122826191409) AND  !(?lng > 13.200244903564453 AND ?lng < 13.26350212097168 AND ?lat > 46.246587949521995 AND ?lat < 46.275071782848904) AND  !(?lng > 13.200759887695312 AND ?lng < 13.264017105102537 AND ?lat > 46.25744915635829 AND ?lat < 46.28592734810863) AND  !(?lng > 13.201274871826172 AND ?lng < 13.264532089233398 AND ?lat > 46.26468876598012 AND ?lat < 46.293163196732124) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
125,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.215694427490234 AND ?lng < 13.278951644897461 AND ?lat > 46.27969900808889 AND ?lat < 46.30816563952901) AND  !(?lng > 13.200759887695312 AND ?lng < 13.264017105102537 AND ?lat > 46.25744915635829 AND ?lat < 46.28592734810863) AND  !(?lng > 13.201274871826172 AND ?lng < 13.264532089233398 AND ?lat > 46.26468876598012 AND ?lat < 46.293163196732124) AND  !(?lng > 13.202219009399414 AND ?lng < 13.26547622680664 AND ?lat > 46.27275802370038 AND ?lat < 46.30122826191409) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
126,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.215093612670898 AND ?lng < 13.278350830078125 AND ?lat > 46.288892975441506 AND ?lat < 46.31735482873814) AND  !(?lng > 13.201274871826172 AND ?lng < 13.264532089233398 AND ?lat > 46.26468876598012 AND ?lat < 46.293163196732124) AND  !(?lng > 13.202219009399414 AND ?lng < 13.26547622680664 AND ?lat > 46.27275802370038 AND ?lat < 46.30122826191409) AND  !(?lng > 13.215694427490234 AND ?lng < 13.278951644897461 AND ?lat > 46.27969900808889 AND ?lat < 46.30816563952901) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
127,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.215522766113281 AND ?lng < 13.278779983520508 AND ?lat > 46.29684006495033 AND ?lat < 46.325297787521116) AND  !(?lng > 13.202219009399414 AND ?lng < 13.26547622680664 AND ?lat > 46.27275802370038 AND ?lat < 46.30122826191409) AND  !(?lng > 13.215694427490234 AND ?lng < 13.278951644897461 AND ?lat > 46.27969900808889 AND ?lat < 46.30816563952901) AND  !(?lng > 13.215093612670898 AND ?lng < 13.278350830078125 AND ?lat > 46.288892975441506 AND ?lat < 46.31735482873814) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
128,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.218097686767576 AND ?lng < 13.281354904174805 AND ?lat > 46.30662407603325 AND ?lat < 46.33507671233457) AND  !(?lng > 13.215694427490234 AND ?lng < 13.278951644897461 AND ?lat > 46.27969900808889 AND ?lat < 46.30816563952901) AND  !(?lng > 13.215093612670898 AND ?lng < 13.278350830078125 AND ?lat > 46.288892975441506 AND ?lat < 46.31735482873814) AND  !(?lng > 13.215522766113281 AND ?lng < 13.278779983520508 AND ?lat > 46.29684006495033 AND ?lat < 46.325297787521116) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
129,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.217668533325195 AND ?lng < 13.280925750732422 AND ?lat > 46.31053719090415 AND ?lat < 46.33898779272008) AND  !(?lng > 13.215093612670898 AND ?lng < 13.278350830078125 AND ?lat > 46.288892975441506 AND ?lat < 46.31735482873814) AND  !(?lng > 13.215522766113281 AND ?lng < 13.278779983520508 AND ?lat > 46.29684006495033 AND ?lat < 46.325297787521116) AND  !(?lng > 13.218097686767576 AND ?lng < 13.281354904174805 AND ?lat > 46.30662407603325 AND ?lat < 46.33507671233457) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
130,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.217668533325195 AND ?lng < 13.280925750732422 AND ?lat > 46.320081646062974 AND ?lat < 46.34852728502159) AND  !(?lng > 13.215522766113281 AND ?lng < 13.278779983520508 AND ?lat > 46.29684006495033 AND ?lat < 46.325297787521116) AND  !(?lng > 13.218097686767576 AND ?lng < 13.281354904174805 AND ?lat > 46.30662407603325 AND ?lat < 46.33507671233457) AND  !(?lng > 13.217668533325195 AND ?lng < 13.280925750732422 AND ?lat > 46.31053719090415 AND ?lat < 46.33898779272008) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
131,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.216552734375 AND ?lng < 13.279809951782227 AND ?lat > 46.33086902565331 AND ?lat < 46.3593090545182) AND  !(?lng > 13.218097686767576 AND ?lng < 13.281354904174805 AND ?lat > 46.30662407603325 AND ?lat < 46.33507671233457) AND  !(?lng > 13.217668533325195 AND ?lng < 13.280925750732422 AND ?lat > 46.31053719090415 AND ?lat < 46.33898779272008) AND  !(?lng > 13.217668533325195 AND ?lng < 13.280925750732422 AND ?lat > 46.320081646062974 AND ?lat < 46.34852728502159) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
132,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.219213485717772 AND ?lng < 13.282470703124998 AND ?lat > 46.34278008837048 AND ?lat < 46.37121392158786) AND  !(?lng > 13.217668533325195 AND ?lng < 13.280925750732422 AND ?lat > 46.320081646062974 AND ?lat < 46.34852728502159) AND  !(?lng > 13.216552734375 AND ?lng < 13.279809951782227 AND ?lat > 46.33086902565331 AND ?lat < 46.3593090545182) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
133,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.191146850585938 AND ?lng < 13.31766128540039 AND ?lat > 46.33934333161126 AND ?lat < 46.39619977845332) AND  !(?lng > 13.217668533325195 AND ?lng < 13.280925750732422 AND ?lat > 46.320081646062974 AND ?lat < 46.34852728502159) AND  !(?lng > 13.216552734375 AND ?lng < 13.279809951782227 AND ?lat > 46.33086902565331 AND ?lat < 46.3593090545182) AND  !(?lng > 13.219213485717772 AND ?lng < 13.282470703124998 AND ?lat > 46.34278008837048 AND ?lat < 46.37121392158786) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
134,"SELECT DISTINCT (str(?label) as ?label) ?lng ?lat ?abstract ?link ?thumbnail  (GROUP_CONCAT(?type; separator=',') as ?types)  WHERE { ?res <http://www.w3.org/2003/01/geo/wgs84_pos#long> ?lng. ?res <http://www.w3.org/2003/01/geo/wgs84_pos#lat> ?lat. ?res rdfs:label ?label . ?res foaf:isPrimaryTopicOf ?link. ?res <http://dbpedia.org/ontology/thumbnail> ?thumbnail. ?res <http://dbpedia.org/ontology/abstract> ?abstract. ?res rdf:type ?type_url . ?type_url rdfs:label ?type . FILTER ((?lng > 13.176040649414062 AND ?lng < 13.302555084228516 AND ?lat > 46.3577096956142 AND ?lat < 46.414547032329885) AND  !(?lng > 13.216552734375 AND ?lng < 13.279809951782227 AND ?lat > 46.33086902565331 AND ?lat < 46.3593090545182) AND  !(?lng > 13.219213485717772 AND ?lng < 13.282470703124998 AND ?lat > 46.34278008837048 AND ?lat < 46.37121392158786) AND  !(?lng > 13.191146850585938 AND ?lng < 13.31766128540039 AND ?lat > 46.33934333161126 AND ?lat < 46.39619977845332) AND  LANG(?abstract)='it' AND LANG(?type)='en') } Limit 100"
